modelo,prompt,metrica,valor,arquivo
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,14.42308,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.64,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,2.7352,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,12.98394,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,739.97478,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.68175,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,21.66256,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_2.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,21.9249,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,1.30303,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,3.10894,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,21.90698,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.5,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,3.26549,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,12.21649,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,1036.27086,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.74456,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,26.38487,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_3.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,29.83498,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,1.58333,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,3.04225,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,17.52632,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.47748,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,3.40121,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,11.21366,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,966.14373,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.75791,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,24.42794,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_4.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,41.48636,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,2.2,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,2.92188,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,8.54545,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.46277,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,3.69611,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,11.56719,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,997.30002,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.74267,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,20.33308,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_5.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,15.49959,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,1.37778,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,3.25418,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,14.6129,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.37196,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,4.21396,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,13.20305,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,725.10404,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.74499,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,23.10785,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_6.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,32.57439,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,2.625,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,3.06074,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,12.33333,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.39479,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,4.06555,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,13.06505,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,870.86964,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.72014,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,21.11094,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_7.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,65.12176,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,2.0,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,2.60606,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,8.2,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.42073,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,3.51414,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,10.90636,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,756.10187,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.61292,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,14.74341,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_8.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",flesch,25.64903,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",sentences_per_paragraph,1.38889,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",syllables_per_content_word,3.07221,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",words_per_sentence,13.16,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",noun_ratio,0.51368,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",cw_freq_brwac,3.56977,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",brunet,12.27776,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",honore,943.36404,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",ttr,0.73242,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,"Identity,_Intent_and_Behaviour",gunning_fox,23.44029,"metrics_output_openai_gpt-oss-120b_limpo_Identity,_Intent_and_Behaviour_9.json"
gpt-oss-120b,Tree_of_Thought,flesch,63.92092,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.34483,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,2.46429,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,8.02564,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.48243,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,3.49046,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,brunet,11.24269,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,honore,1274.75103,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,ttr,0.76584,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,16.50099,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_0.json
gpt-oss-120b,Tree_of_Thought,flesch,38.39668,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.45455,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,2.91987,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,9.39583,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.50776,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,3.3202,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,brunet,11.47368,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,honore,1174.13572,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,ttr,0.75935,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,20.25501,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_1.json
gpt-oss-120b,Tree_of_Thought,flesch,42.08753,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.71429,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,2.99167,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,17.16667,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.37864,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,3.99011,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,brunet,10.39356,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,honore,1407.60256,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,ttr,0.79467,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,22.98317,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_2.json
gpt-oss-120b,Tree_of_Thought,flesch,30.21097,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.30769,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,3.01277,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,21.29412,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.46961,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,3.59935,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,brunet,11.26141,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,honore,1245.23817,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,ttr,0.78183,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,25.64472,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_3.json
gpt-oss-120b,Tree_of_Thought,flesch,44.06706,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.375,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,2.75172,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,20.90909,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.45217,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,3.4443,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,brunet,10.44973,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,honore,1283.20546,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,ttr,0.79618,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,22.97233,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_4.json
gpt-oss-120b,Tree_of_Thought,flesch,33.66205,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,3.33333,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,3.09709,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,16.5,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.37576,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,4.32302,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,brunet,10.38696,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,honore,1252.87843,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,ttr,0.74288,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,22.6,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_5.json
gpt-oss-120b,Tree_of_Thought,flesch,30.66019,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.3125,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,3.02459,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,8.35714,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.41311,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,4.04538,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,brunet,11.39465,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,honore,873.88878,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,ttr,0.7623,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,19.52519,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_6.json
gpt-oss-120b,Tree_of_Thought,flesch,36.86822,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,2.22222,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,3.11976,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,13.85,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.35018,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,4.23568,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,brunet,11.24044,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,honore,921.481,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,ttr,0.74635,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,21.71329,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_7.json
gpt-oss-120b,Tree_of_Thought,flesch,47.66898,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.33333,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,2.79775,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,11.41667,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.30657,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,4.4001,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,brunet,9.76914,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,honore,1332.30812,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,ttr,0.79974,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,18.58127,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_8.json
gpt-oss-120b,Tree_of_Thought,flesch,46.925,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,sentences_per_paragraph,1.8,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,syllables_per_content_word,2.63768,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,words_per_sentence,10.0,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,noun_ratio,0.67778,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,cw_freq_brwac,2.5721,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,brunet,9.69343,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,honore,820.78185,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,ttr,0.7,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Tree_of_Thought,gunning_fox,19.55556,metrics_output_openai_gpt-oss-120b_limpo_Tree_of_Thought_9.json
gpt-oss-120b,Zero_Shot,flesch,51.22248,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
gpt-oss-120b,Zero_Shot,sentences_per_paragraph,1.51064,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
gpt-oss-120b,Zero_Shot,syllables_per_content_word,2.74931,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
gpt-oss-120b,Zero_Shot,words_per_sentence,7.50704,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
gpt-oss-120b,Zero_Shot,noun_ratio,0.4409,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
gpt-oss-120b,Zero_Shot,cw_freq_brwac,3.99442,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
gpt-oss-120b,Zero_Shot,brunet,12.11322,metrics_output_openai_gpt-oss-120b_limpo_Zero-shot_0.json
